125 37
0 123 122.89028
0 124 139.83832
1 2 151.00874
1 3 92.46248
1 4 173.42332
1 5 154.41725
1 6 121.48945
1 7 141.68561
1 8 116.89215
1 9 130.02467
1 10 110.87810
1 11 120.72287
1 12 128.34814
1 13 123.78843
1 14 118.46122
1 15 142.11142
1 16 137.68619
1 17 128.53784
1 18 144.07855
1 19 139.87468
1 20 141.97873
1 21 147.80223
1 22 114.62194
1 23 109.66930
1 24 144.93933
1 25 131.23839
1 26 178.21643
1 27 119.66926
1 28 127.69398
1 29 145.75978
1 30 133.13689
1 31 123.29164
1 32 150.85805
1 33 140.76141
1 34 122.28231
1 35 120.89143
1 36 127.31004
1 37 150.58264
1 38 131.30798
1 39 167.68164
1 40 132.19658
1 41 133.93848
1 42 111.89796
1 43 103.58749
1 44 152.01843
1 45 139.58737
1 46 123.99065
1 47 130.92345
1 48 154.76645
1 49 162.09975
1 50 100.33719
1 51 123.08425
1 52 172.04080
1 53 143.67485
1 54 117.09420
1 55 164.78258
1 56 169.23367
1 57 142.55536
1 58 94.06710
1 59 131.34528
1 60 140.50523
1 61 149.37737
1 62 150.21178
1 63 96.66329
1 64 118.37481
1 65 142.74747
1 66 142.21265
1 67 72.00549
1 68 141.35042
1 69 123.05155
1 70 103.66130
1 71 150.44415
1 72 134.21657
1 73 129.52858
1 74 149.48387
1 75 131.69029
1 76 140.14189
1 77 123.08121
1 78 124.49751
1 79 153.00656
1 80 141.39273
1 81 168.48370
1 82 146.47459
1 83 123.94421
1 84 151.57941
1 85 160.19585
1 86 171.27664
1 87 114.88264
1 88 154.23248
1 89 142.96765
1 90 125.68900
1 91 133.98796
1 92 119.24223
1 93 121.53279
1 94 186.78658
1 95 157.40689
1 96 126.85495
1 97 104.48689
1 98 114.95153
1 99 112.75288
1 100 165.50993
1 101 127.42456
1 102 140.30542
1 103 131.21294
1 104 168.47496
1 105 134.48279
1 106 151.08406
1 107 149.28073
1 108 149.03162
1 109 139.89415
1 110 134.41953
1 111 132.58424
1 112 123.96196
1 113 140.50735
1 114 92.34338
1 115 110.26564
1 116 148.65538
1 117 146.97577
1 118 126.23333
1 119 133.87781
1 120 133.53188
1 121 142.50125
1 122 127.65289
1 123 138.82816
1 124 143.19109
2 3 167.86783
2 4 122.06670
2 5 160.95024
2 6 172.01378
2 7 105.86547
2 8 132.17285
2 9 166.58180
2 10 168.94965
2 11 112.32756
2 12 124.26953
2 13 144.92230
2 14 117.52190
2 15 144.97404
2 16 156.87267
2 17 171.43019
2 18 168.75104
2 19 175.43083
2 20 139.76402
2 21 136.19994
2 22 141.14232
2 23 163.36337
2 24 185.16374
2 25 157.23802
2 26 174.88739
2 27 168.66623
2 28 126.49059
2 29 139.12294
2 30 164.04858
2 31 167.44798
2 32 82.85451
2 33 151.16833
2 34 134.85506
2 35 161.92233
2 36 131.67548
2 37 152.76094
2 38 132.21332
2 39 143.14052
2 40 183.01355
2 41 184.03920
2 42 188.44449
2 43 178.24704
2 44 155.29442
2 45 119.19849
2 46 165.84204
2 47 141.98267
2 48 152.64998
2 49 170.99194
2 50 140.40527
2 51 160.37332
2 52 113.58641
2 53 135.39694
2 54 158.37146
2 55 182.83061
2 56 138.81897
2 57 156.14360
2 58 167.33604
2 59 168.12668
2 60 130.08032
2 61 170.80276
2 62 157.85728
2 63 173.76601
2 64 172.73605
2 65 152.70065
2 66 136.19531
2 67 155.90833
2 68 144.87585
2 69 121.45330
2 70 172.14305
2 71 179.69330
2 72 156.16888
2 73 132.16971
2 74 139.52715
2 75 141.15622
2 76 129.49106
2 77 133.47313
2 78 168.42740
2 79 135.74330
2 80 151.20766
2 81 134.70441
2 82 186.81125
2 83 135.35031
2 84 122.47775
2 85 132.66037
2 86 182.71805
2 87 141.18118
2 88 124.93109
2 89 155.90488
2 90 140.22586
2 91 145.03804
2 92 165.26129
2 93 151.68304
2 94 159.01114
2 95 108.61780
2 96 141.89706
2 97 180.06937
2 98 123.83455
2 99 202.78557
2 100 156.09892
2 101 158.40897
2 102 147.48325
2 103 170.12553
2 104 193.74776
2 105 149.32529
2 106 148.92618
2 107 155.82440
2 108 142.06821
2 109 180.77805
2 110 113.56416
2 111 128.28723
2 112 123.72399
2 113 124.96387
2 114 155.02945
2 115 148.80544
2 116 150.32426
2 117 196.45166
2 118 122.31667
2 119 156.89964
2 120 132.75648
2 121 145.65947
2 122 155.86305
2 123 175.01488
2 124 126.06779
3 4 182.96547
3 5 165.61754
3 6 162.84688
3 7 164.30667
3 8 147.32703
3 9 122.06971
3 10 146.00313
3 11 141.46921
3 12 163.78697
3 13 104.10740
3 14 143.05200
3 15 123.60957
3 16 144.76424
3 17 184.17010
3 18 148.77345
3 19 115.77158
3 20 157.68317
3 21 171.92470
3 22 141.57188
3 23 87.73823
3 24 146.90984
3 25 136.24382
3 26 175.75221
3 27 141.24834
3 28 135.77357
3 29 169.49379
3 30 190.28543
3 31 153.00563
3 32 159.41951
3 33 142.54489
3 34 171.38272
3 35 145.92328
3 36 135.04004
3 37 160.14093
3 38 139.17377
3 39 158.89412
3 40 153.60205
3 41 123.45316
3 42 96.58479
3 43 153.73123
3 44 161.69917
3 45 144.08008
3 46 111.28424
3 47 143.09109
3 48 164.73772
3 49 158.19629
3 50 109.37440
3 51 155.28337
3 52 197.38831
3 53 136.41087
3 54 127.86864
3 55 170.64528
3 56 163.17009
3 57 166.44090
3 58 118.51797
3 59 140.50929
3 60 150.46710
3 61 130.07298
3 62 140.96886
3 63 119.45970
3 64 121.44872
3 65 143.55490
3 66 144.95393
3 67 61.56294
3 68 146.85698
3 69 149.91536
3 70 92.30898
3 71 150.37204
3 72 151.26642
3 73 152.84959
3 74 139.44463
3 75 160.06329
3 76 175.97937
3 77 136.62749
3 78 111.01626
3 79 137.07741
3 80 152.58813
3 81 166.16632
3 82 157.63022
3 83 158.15215
3 84 146.04622
3 85 156.67255
3 86 166.75412
3 87 127.50670
3 88 165.26360
3 89 150.25957
3 90 105.61634
3 91 146.34744
3 92 136.87340
3 93 151.97453
3 94 186.64754
3 95 150.95511
3 96 165.76727
3 97 147.21736
3 98 147.11438
3 99 159.09344
3 100 134.83725
3 101 139.18582
3 102 155.87073
3 103 120.85838
3 104 166.85471
3 105 144.83470
3 106 130.46434
3 107 133.28421
3 108 138.57280
3 109 123.51765
3 110 136.74115
3 111 156.71935
3 112 157.35783
3 113 128.65952
3 114 136.44884
3 115 167.24631
3 116 143.85266
3 117 174.89507
3 118 166.45538
3 119 135.42004
3 120 131.52382
3 121 120.38756
3 122 103.83319
3 123 154.62161
3 124 147.00542
4 5 141.66837
4 6 171.16472
4 7 69.05676
4 8 138.62599
4 9 156.76263
4 10 161.58127
4 11 103.23658
4 12 151.67688
4 13 158.74107
4 14 143.71689
4 15 163.10207
4 16 172.45761
4 17 168.90323
4 18 146.75789
4 19 177.00963
4 20 93.20750
4 21 170.74715
4 22 151.70198
4 23 167.58385
4 24 147.91331
4 25 161.58592
4 26 141.98955
4 27 142.76135
4 28 141.31076
4 29 142.38004
4 30 143.73225
4 31 186.18379
4 32 100.37794
4 33 149.55875
4 34 123.48842
4 35 128.99702
4 36 129.09772
4 37 151.95874
4 38 153.78503
4 39 168.87585
4 40 137.99159
4 41 178.63956
4 42 181.25519
4 43 171.51717
4 44 129.13914
4 45 120.48194
4 46 153.50439
4 47 139.05963
4 48 117.99684
4 49 153.10690
4 50 142.43369
4 51 161.32217
4 52 141.75383
4 53 153.28152
4 54 146.64075
4 55 155.34824
4 56 170.57790
4 57 127.33276
4 58 161.23004
4 59 188.91986
4 60 149.96701
4 61 142.38481
4 62 146.77747
4 63 173.69608
4 64 145.18718
4 65 166.13281
4 66 133.65401
4 67 171.47116
4 68 120.33027
4 69 130.71097
4 70 153.56236
4 71 164.70584
4 72 162.76321
4 73 179.66360
4 74 153.47598
4 75 139.17943
4 76 157.83382
4 77 176.59464
4 78 184.53050
4 79 134.33000
4 80 155.00879
4 81 125.56438
4 82 160.84483
4 83 150.88731
4 84 144.90953
4 85 146.19719
4 86 155.19650
4 87 142.04324
4 88 140.21457
4 89 152.19196
4 90 163.40567
4 91 134.07680
4 92 172.37268
4 93 188.77325
4 94 119.42515
4 95 147.62321
4 96 145.32617
4 97 167.47687
4 98 134.48293
4 99 171.80212
4 100 174.06857
4 101 131.93860
4 102 167.46243
4 103 197.03352
4 104 142.46263
4 105 145.66214
4 106 159.18912
4 107 126.88081
4 108 148.11482
4 109 177.04140
4 110 119.59753
4 111 153.97539
4 112 136.99391
4 113 105.70647
4 114 161.50026
4 115 154.02133
4 116 145.19759
4 117 178.79723
4 118 109.47087
4 119 141.16995
4 120 175.65045
4 121 148.18820
4 122 145.62953
4 123 174.60938
4 124 142.47626
5 6 152.88477
5 7 159.69620
5 8 154.38803
5 9 175.70410
5 10 166.06854
5 11 95.85332
5 12 122.01768
5 13 193.91255
5 14 167.00137
5 15 155.67836
5 16 182.16582
5 17 147.82037
5 18 147.39656
5 19 141.85956
5 20 130.20374
5 21 159.47537
5 22 135.52020
5 23 148.87885
5 24 124.88597
5 25 138.46146
5 26 179.26450
5 27 155.56885
5 28 120.28322
5 29 170.61879
5 30 180.91693
5 31 134.11110
5 32 151.77563
5 33 198.13490
5 34 153.24272
5 35 98.15922
5 36 119.17038
5 37 104.80798
5 38 168.25864
5 39 193.71661
5 40 151.07738
5 41 161.60579
5 42 173.12085
5 43 184.78838
5 44 118.85949
5 45 159.34517
5 46 166.61737
5 47 170.71124
5 48 152.27985
5 49 75.77985
5 50 121.93021
5 51 118.73229
5 52 181.16785
5 53 195.01181
5 54 161.96230
5 55 163.60301
5 56 163.75902
5 57 170.59953
5 58 140.03101
5 59 171.83865
5 60 138.51765
5 61 147.58046
5 62 153.05287
5 63 167.51236
5 64 171.03760
5 65 171.70712
5 66 114.13071
5 67 149.00391
5 68 141.59570
5 69 143.56357
5 70 152.82095
5 71 169.48543
5 72 178.40941
5 73 130.29578
5 74 169.16205
5 75 188.27016
5 76 185.91725
5 77 168.09692
5 78 169.30473
5 79 175.28656
5 80 166.85707
5 81 154.89500
5 82 133.15157
5 83 172.38260
5 84 129.54642
5 85 203.39259
5 86 179.65906
5 87 114.43296
5 88 162.18793
5 89 99.30573
5 90 152.77583
5 91 150.85295
5 92 128.27750
5 93 190.81746
5 94 159.42111
5 95 176.93057
5 96 127.68610
5 97 154.27362
5 98 112.71889
5 99 156.96315
5 100 166.53734
5 101 142.50931
5 102 158.69853
5 103 195.00818
5 104 157.96379
5 105 157.54871
5 106 139.06319
5 107 152.98535
5 108 136.88744
5 109 159.97379
5 110 165.47275
5 111 173.64249
5 112 165.49933
5 113 141.77458
5 114 143.27484
5 115 120.99548
5 116 160.93242
5 117 154.33429
5 118 146.98103
5 119 161.54080
5 120 153.70537
5 121 163.42020
5 122 168.99365
5 123 168.42328
5 124 112.82829
6 7 170.38361
6 8 132.14684
6 9 152.26039
6 10 134.01024
6 11 117.94909
6 12 176.39359
6 13 190.94275
6 14 142.71872
6 15 149.15378
6 16 168.93260
6 17 155.90634
6 18 118.91261
6 19 160.59610
6 20 138.86644
6 21 141.31178
6 22 154.85213
6 23 134.07674
6 24 118.65633
6 25 155.71750
6 26 180.76219
6 27 138.00444
6 28 130.02673
6 29 140.23164
6 30 155.96718
6 31 101.60812
6 32 165.10205
6 33 141.75800
6 34 126.86699
6 35 157.76651
6 36 146.51968
6 37 130.25597
6 38 139.08801
6 39 177.26158
6 40 137.72495
6 41 142.60193
6 42 134.13052
6 43 101.60368
6 44 122.36268
6 45 125.03999
6 46 124.69788
6 47 168.47211
6 48 156.74825
6 49 159.56389
6 50 121.74687
6 51 149.59671
6 52 152.86435
6 53 190.82759
6 54 127.42722
6 55 174.89008
6 56 177.57953
6 57 150.24394
6 58 149.70073
6 59 150.63609
6 60 162.18338
6 61 194.05411
6 62 131.23070
6 63 142.70256
6 64 115.10120
6 65 112.01646
6 66 144.23508
6 67 117.75012
6 68 131.27623
6 69 142.81635
6 70 120.36452
6 71 139.77948
6 72 134.07413
6 73 110.76012
6 74 151.68964
6 75 151.20952
6 76 131.96304
6 77 122.68833
6 78 159.01546
6 79 181.03265
6 80 120.10433
6 81 148.06570
6 82 153.73157
6 83 125.77501
6 84 159.52031
6 85 165.21292
6 86 129.13052
6 87 126.38705
6 88 139.92523
6 89 149.01675
6 90 153.36195
6 91 184.28604
6 92 126.68158
6 93 117.72855
6 94 154.97403
6 95 164.92953
6 96 126.56523
6 97 121.69917
6 98 150.74522
6 99 116.02551
6 100 179.26241
6 101 157.72806
6 102 110.27587
6 103 174.27853
6 104 183.43428
6 105 133.32436
6 106 190.64738
6 107 181.57703
6 108 170.55132
6 109 142.46820
6 110 160.57527
6 111 138.03851
6 112 151.99480
6 113 155.23613
6 114 156.86986
6 115 144.45200
6 116 150.02374
6 117 100.97948
6 118 157.38042
6 119 189.69901
6 120 136.57407
6 121 120.22273
6 122 135.24825
6 123 116.07038
6 124 154.80612
7 8 125.93075
7 9 151.11096
7 10 154.10529
7 11 110.32124
7 12 136.34178
7 13 126.11722
7 14 118.82671
7 15 155.16910
7 16 138.96628
7 17 147.75523
7 18 160.81583
7 19 172.72508
7 20 85.05159
7 21 146.29733
7 22 141.54022
7 23 157.61771
7 24 164.61742
7 25 167.88568
7 26 139.78983
7 27 124.66801
7 28 136.48985
7 29 139.99269
7 30 119.81353
7 31 182.62401
7 32 99.60699
7 33 135.22551
7 34 104.88542
7 35 128.65840
7 36 124.61430
7 37 166.76118
7 38 134.40994
7 39 149.18794
7 40 130.14883
7 41 164.96164
7 42 175.57587
7 43 146.24255
7 44 136.68083
7 45 116.33366
7 46 150.89841
7 47 121.55133
7 48 105.35011
7 49 169.01981
7 50 141.10532
7 51 145.88712
7 52 149.95926
7 53 115.12028
7 54 121.34636
7 55 144.31888
7 56 155.98895
7 57 102.68561
7 58 130.87141
7 59 160.94398
7 60 137.92485
7 61 126.01993
7 62 147.05037
7 63 148.13428
7 64 139.75607
7 65 156.58972
7 66 146.97134
7 67 156.68024
7 68 144.57532
7 69 123.69207
7 70 144.33560
7 71 174.82118
7 72 150.09930
7 73 176.49542
7 74 153.97659
7 75 119.60287
7 76 136.87529
7 77 155.31444
7 78 166.32643
7 79 103.95152
7 80 138.38121
7 81 132.58524
7 82 147.19196
7 83 119.16749
7 84 140.48303
7 85 140.03456
7 86 156.89650
7 87 131.33487
7 88 141.97733
7 89 146.84323
7 90 148.92607
7 91 117.33552
7 92 169.78281
7 93 169.11748
7 94 123.30347
7 95 134.32236
7 96 136.81807
7 97 148.46779
7 98 126.60910
7 99 158.73184
7 100 163.54372
7 101 127.07245
7 102 166.39528
7 103 179.46577
7 104 161.71584
7 105 148.60378
7 106 152.18401
7 107 125.76176
7 108 133.30881
7 109 172.28981
7 110 100.89425
7 111 142.81421
7 112 121.68961
7 113 108.68861
7 114 127.81626
7 115 136.40961
7 116 142.69458
7 117 189.64183
7 118 85.86330
7 119 121.85387
7 120 160.44324
7 121 146.27133
7 122 142.64914
7 123 170.70226
7 124 160.36162
8 9 139.02161
8 10 137.33806
8 11 121.02357
8 12 150.02254
8 13 140.58049
8 14 92.78103
8 15 150.35558
8 16 156.83904
8 17 162.83797
8 18 146.52103
8 19 147.99380
8 20 135.82852
8 21 185.48308
8 22 146.13165
8 23 121.67163
8 24 117.39169
8 25 113.18077
8 26 183.44916
8 27 113.19850
8 28 131.91209
8 29 145.25114
8 30 152.34665
8 31 112.58653
8 32 116.90977
8 33 144.11752
8 34 126.86914
8 35 137.32748
8 36 131.48137
8 37 151.45412
8 38 127.38000
8 39 177.65234
8 40 140.26534
8 41 148.36562
8 42 181.42931
8 43 140.77296
8 44 120.38726
8 45 129.34363
8 46 148.93311
8 47 100.48882
8 48 153.20747
8 49 153.86696
8 50 142.74701
8 51 185.05789
8 52 144.27980
8 53 166.11917
8 54 120.16843
8 55 182.60049
8 56 161.60214
8 57 108.90848
8 58 124.67438
8 59 147.41891
8 60 133.67355
8 61 173.88768
8 62 122.47749
8 63 112.57191
8 64 150.80618
8 65 107.78294
8 66 124.56816
8 67 114.03859
8 68 136.58180
8 69 113.27500
8 70 140.61099
8 71 170.70131
8 72 154.72719
8 73 141.60306
8 74 141.31998
8 75 149.21460
8 76 132.58804
8 77 137.44029
8 78 168.36458
8 79 150.14293
8 80 128.82959
8 81 155.95108
8 82 154.76518
8 83 141.52299
8 84 145.13112
8 85 148.85365
8 86 158.70943
8 87 105.42883
8 88 108.91692
8 89 168.02922
8 90 140.38957
8 91 133.74762
8 92 137.08017
8 93 157.15529
8 94 171.54597
8 95 150.80679
8 96 116.63384
8 97 117.22250
8 98 153.51065
8 99 126.79331
8 100 166.37445
8 101 123.05816
8 102 129.07220
8 103 146.88971
8 104 195.00523
8 105 177.35687
8 106 179.39217
8 107 158.66844
8 108 146.56145
8 109 143.60349
8 110 96.22065
8 111 121.84853
8 112 166.22386
8 113 147.80505
8 114 118.68250
8 115 155.16736
8 116 166.45035
8 117 133.53935
8 118 152.55374
8 119 115.49391
8 120 139.19656
8 121 127.71780
8 122 150.19289
8 123 169.89349
8 124 162.92722
9 10 139.64435
9 11 147.24272
9 12 191.07120
9 13 128.60112
9 14 149.11821
9 15 173.49232
9 16 142.62137
9 17 169.87100
9 18 141.54980
9 19 161.23840
9 20 145.25504
9 21 200.58641
9 22 146.32726
9 23 110.08797
9 24 129.60733
9 25 148.73187
9 26 131.92497
9 27 147.05731
9 28 137.63982
9 29 122.25486
9 30 163.96445
9 31 159.94983
9 32 143.53712
9 33 101.88062
9 34 165.74913
9 35 161.93764
9 36 170.21683
9 37 150.98286
9 38 127.91496
9 39 180.93900
9 40 141.23010
9 41 170.01843
9 42 125.54570
9 43 161.81860
9 44 167.71935
9 45 163.18178
9 46 154.43037
9 47 145.37393
9 48 162.87447
9 49 158.17551
9 50 111.14892
9 51 170.44211
9 52 184.94939
9 53 156.95665
9 54 128.16199
9 55 130.61920
9 56 158.07315
9 57 138.89189
9 58 139.37769
9 59 154.51845
9 60 108.63493
9 61 138.78459
9 62 144.59964
9 63 106.15527
9 64 129.67705
9 65 140.62120
9 66 161.73747
9 67 112.24696
9 68 110.91612
9 69 137.83366
9 70 135.18025
9 71 119.73521
9 72 105.99486
9 73 161.24994
9 74 130.93965
9 75 103.42989
9 76 177.97987
9 77 117.10938
9 78 153.23747
9 79 152.65346
9 80 152.49402
9 81 108.53705
9 82 160.49492
9 83 167.78326
9 84 153.62770
9 85 104.37579
9 86 128.67130
9 87 129.35628
9 88 121.82084
9 89 138.14366
9 90 147.33498
9 91 160.62328
9 92 138.80608
9 93 125.25452
9 94 162.39580
9 95 147.77975
9 96 138.14726
9 97 147.05000
9 98 148.49481
9 99 160.65904
9 100 131.03813
9 101 150.07909
9 102 122.06047
9 103 100.60468
9 104 174.50154
9 105 149.83621
9 106 167.26561
9 107 124.40559
9 108 119.64504
9 109 174.88342
9 110 120.14851
9 111 132.06532
9 112 162.24409
9 113 95.71780
9 114 167.67662
9 115 165.19966
9 116 149.19556
9 117 180.36462
9 118 155.70959
9 119 140.31145
9 120 163.48930
9 121 124.49936
9 122 146.89044
9 123 145.63597
9 124 151.24094
10 11 142.96614
10 12 176.15781
10 13 172.03624
10 14 139.94536
10 15 178.04745
10 16 165.39807
10 17 156.23772
10 18 129.10637
10 19 121.54215
10 20 132.52283
10 21 177.82794
10 22 144.29230
10 23 153.66609
10 24 170.51910
10 25 120.62823
10 26 177.94766
10 27 129.00528
10 28 172.21039
10 29 102.44685
10 30 164.74811
10 31 129.73727
10 32 133.51524
10 33 121.90903
10 34 127.42792
10 35 137.04089
10 36 145.99794
10 37 174.15578
10 38 132.27248
10 39 195.17705
10 40 109.67136
10 41 163.46063
10 42 142.61061
10 43 108.90347
10 44 145.10832
10 45 168.66530
10 46 139.01006
10 47 117.67622
10 48 179.25865
10 49 152.38716
10 50 88.46358
10 51 156.64406
10 52 174.15575
10 53 168.76540
10 54 156.59068
10 55 160.38159
10 56 181.44133
10 57 170.84261
10 58 117.22847
10 59 134.80595
10 60 156.15138
10 61 181.90536
10 62 187.18053
10 63 152.66550
10 64 148.69356
10 65 150.74280
10 66 181.43451
10 67 133.24387
10 68 143.25160
10 69 82.12588
10 70 108.44018
10 71 146.08936
10 72 156.70563
10 73 133.98944
10 74 136.91370
10 75 162.59172
10 76 161.76001
10 77 133.29626
10 78 191.77875
10 79 176.49901
10 80 183.25529
10 81 183.63570
10 82 155.15875
10 83 149.50673
10 84 182.43871
10 85 126.52856
10 86 184.14792
10 87 129.46585
10 88 144.28578
10 89 180.05911
10 90 166.83588
10 91 113.56239
10 92 132.44534
10 93 135.43787
10 94 203.65723
10 95 148.21277
10 96 122.91595
10 97 142.31683
10 98 146.38643
10 99 123.57385
10 100 200.16818
10 101 102.41940
10 102 154.25929
10 103 177.02306
10 104 158.60434
10 105 109.14288
10 106 160.34030
10 107 175.14757
10 108 187.06413
10 109 172.58990
10 110 173.88286
10 111 99.56953
10 112 129.46840
10 113 129.70985
10 114 158.32317
10 115 121.59095
10 116 156.27251
10 117 179.41988
10 118 140.73178
10 119 143.74977
10 120 172.73961
10 121 154.16704
10 122 149.92455
10 123 126.88963
10 124 139.63936
11 12 118.54631
11 13 141.53641
11 14 135.73563
11 15 95.74293
11 16 167.60840
11 17 138.50510
11 18 130.54005
11 19 142.96643
11 20 92.62769
11 21 132.06282
11 22 94.46382
11 23 121.75439
11 24 119.10040
11 25 139.99237
11 26 174.53218
11 27 121.67400
11 28 106.89327
11 29 133.31439
11 30 146.72203
11 31 141.71291
11 32 111.13648
11 33 146.93428
11 34 112.11929
11 35 107.93997
11 36 119.88110
11 37 94.52748
11 38 138.02061
11 39 162.95303
11 40 119.28833
11 41 163.82025
11 42 138.10800
11 43 141.70346
11 44 111.53468
11 45 103.23746
11 46 116.40340
11 47 145.20520
11 48 130.54820
11 49 127.04669
11 50 115.11082
11 51 110.18291
11 52 153.47234
11 53 165.60234
11 54 132.84138
11 55 159.08786
11 56 155.29762
11 57 132.99887
11 58 125.29142
11 59 161.51251
11 60 130.57230
11 61 126.15371
11 62 105.31046
11 63 133.18359
11 64 116.62316
11 65 146.96011
11 66 75.60375
11 67 124.63745
11 68 100.59287
11 69 124.97050
11 70 128.45398
11 71 145.52292
11 72 146.75002
11 73 126.11111
11 74 143.54843
11 75 122.25534
11 76 143.49913
11 77 144.64470
11 78 150.59486
11 79 138.07497
11 80 128.95761
11 81 128.72980
11 82 127.43076
11 83 110.64132
11 84 103.69737
11 85 157.17241
11 86 144.65434
11 87 111.88278
11 88 139.80365
11 89 110.82698
11 90 117.73270
11 91 130.81593
11 92 112.40752
11 93 140.91426
11 94 139.18257
11 95 129.56767
11 96 114.62067
11 97 137.76828
11 98 85.26311
11 99 154.89568
11 100 148.78847
11 101 137.46561
11 102 130.60574
11 103 174.02911
11 104 141.32233
11 105 120.91252
11 106 144.01945
11 107 124.23119
11 108 129.10213
11 109 148.84807
11 110 106.94321
11 111 142.86003
11 112 114.76167
11 113 119.86438
11 114 105.84624
11 115 123.16798
11 116 144.34866
11 117 130.56169
11 118 108.89973
11 119 157.58560
11 120 126.93240
11 121 113.34149
11 122 110.79492
11 123 146.86758
11 124 96.97894
12 13 164.21454
12 14 160.47865
12 15 173.78156
12 16 160.56073
12 17 128.07524
12 18 171.25499
12 19 179.91866
12 20 157.54919
12 21 150.44475
12 22 141.39769
12 23 157.33533
12 24 172.34480
12 25 142.41550
12 26 197.14804
12 27 185.58789
12 28 104.61031
12 29 180.33600
12 30 148.79770
12 31 154.32567
12 32 153.34647
12 33 206.01216
12 34 155.01500
12 35 97.76804
12 36 114.51276
12 37 165.16441
12 38 192.91367
12 39 182.34850
12 40 178.38133
12 41 169.93823
12 42 187.85159
12 43 190.04427
12 44 163.70782
12 45 157.41798
12 46 180.75250
12 47 160.75000
12 48 160.32535
12 49 162.29825
12 50 143.65649
12 51 114.99939
12 52 147.51982
12 53 171.35213
12 54 150.52031
12 55 196.23264
12 56 200.68060
12 57 171.51537
12 58 153.30612
12 59 184.83543
12 60 154.93033
12 61 177.60938
12 62 183.00626
12 63 181.68192
12 64 180.50945
12 65 188.08212
12 66 115.98669
12 67 144.32925
12 68 156.57736
12 69 137.10995
12 70 177.12466
12 71 176.64850
12 72 163.72861
12 73 155.89136
12 74 161.99870
12 75 167.92448
12 76 156.76938
12 77 175.45650
12 78 152.93030
12 79 180.19661
12 80 179.08714
12 81 173.53169
12 82 183.31319
12 83 167.84569
12 84 168.42346
12 85 209.77423
12 86 226.23875
12 87 135.65341
12 88 172.37849
12 89 132.99867
12 90 136.63788
12 91 169.96678
12 92 159.23856
12 93 198.19797
12 94 182.22054
12 95 193.26045
12 96 167.29485
12 97 141.58502
12 98 99.07999
12 99 174.41077
12 100 191.02838
12 101 155.12427
12 102 164.49394
12 103 189.27243
12 104 159.82692
12 105 175.96741
12 106 159.78136
12 107 173.73624
12 108 154.20853
12 109 170.63055
12 110 150.09421
12 111 178.95424
12 112 128.08340
12 113 167.41986
12 114 121.53736
12 115 110.29131
12 116 142.98663
12 117 167.20297
12 118 136.61423
12 119 147.30290
12 120 146.83766
12 121 195.01962
12 122 166.50255
12 123 197.05475
12 124 122.74518
13 14 149.06711
13 15 126.16599
13 16 135.59735
13 17 183.95750
13 18 187.57986
13 19 160.06932
13 20 148.95338
13 21 186.65965
13 22 135.97809
13 23 110.23843
13 24 168.83226
13 25 151.71983
13 26 170.80087
13 27 137.38448
13 28 143.27907
13 29 163.88849
13 30 175.14102
13 31 197.62105
13 32 153.66583
13 33 133.11414
