150 45
2 20 118.54581
2 21 152.65324
2 22 100.98009
2 23 131.91920
2 24 79.78851
2 25 117.21144
2 26 127.67532
2 27 103.44360
2 28 163.18944
2 29 113.15429
2 30 122.56247
2 31 154.16063
2 32 123.25544
2 33 138.41432
2 34 106.72257
2 35 62.72900
2 36 132.03259
2 37 102.27464
2 38 82.86218
2 39 83.09834
2 40 102.05943
2 41 116.00835
2 42 131.35678
2 43 111.37928
2 44 115.80670
2 45 135.69434
2 46 108.39670
2 47 92.48495
2 48 145.05496
2 49 164.63885
2 50 137.53540
2 51 155.02032
2 52 112.21246
2 53 141.24973
2 54 144.75558
2 55 133.59872
2 56 108.73574
2 57 82.96957
2 58 131.53003
2 59 145.61853
2 60 104.59016
2 61 96.22911
2 62 115.65562
2 63 139.99925
2 64 126.98761
2 65 117.92488
2 66 125.68409
2 67 139.64772
2 68 129.85007
2 69 100.76549
2 70 92.85515
2 71 134.83690
2 72 136.76682
2 73 116.37434
2 74 159.75146
2 75 152.28052
2 76 130.32231
2 77 107.62281
2 78 135.98135
2 79 133.28368
2 80 141.12418
2 81 137.45670
2 82 122.73104
2 83 134.57375
2 84 142.06551
2 85 109.82164
2 86 116.57497
2 87 112.48045
2 88 125.62872
2 89 116.85995
2 90 121.51781
2 91 136.84068
2 92 89.39499
2 93 139.18889
2 94 82.21014
2 95 160.29019
2 96 119.92647
2 97 144.81569
2 98 127.87410
2 99 122.60263
2 100 78.90867
2 101 121.60969
2 102 84.76876
2 103 136.87126
2 104 128.07079
2 105 86.07583
2 106 121.85784
2 107 110.28824
2 108 138.25929
2 109 117.17392
2 110 123.23508
2 111 123.97240
2 112 126.18391
2 113 134.03473
2 114 122.92063
2 115 116.13392
2 116 133.52335
2 117 108.15990
2 118 119.50518
2 119 109.01014
2 120 129.34624
2 121 138.85216
2 122 125.73103
2 123 160.52878
2 124 155.30704
2 125 118.95174
2 126 159.90851
2 127 128.82628
2 128 105.38545
2 129 86.85175
2 130 85.04650
2 131 123.67703
2 132 167.32391
2 133 107.01443
2 134 138.35535
2 135 130.88847
2 136 134.96426
2 137 150.10472
2 138 143.66542
2 139 137.82658
2 140 144.71025
2 141 167.34340
2 142 129.68825
2 143 138.48578
2 144 149.09715
2 145 149.85555
2 146 142.54385
2 147 134.38515
2 148 137.79767
2 149 99.16215
3 4 131.67220
3 5 124.92245
3 6 60.46466
3 7 182.04855
3 8 145.89958
3 9 161.29326
3 10 174.37268
3 11 109.30878
3 12 151.31065
3 13 143.08221
3 14 149.10051
3 15 149.33549
3 16 162.61032
3 17 123.81727
3 18 153.67455
3 19 140.08502
3 20 117.23835
3 21 169.64761
3 22 118.04430
3 23 149.98145
3 24 126.69098
3 25 143.43756
3 26 142.25082
3 27 128.74617
3 28 143.58548
3 29 120.85385
3 30 144.18024
3 31 146.00043
3 32 139.16353
3 33 139.00851
3 34 81.58630
3 35 132.52708
3 36 111.42019
3 37 155.28427
3 38 145.39011
3 39 116.77649
3 40 133.32401
3 41 108.02156
3 42 169.97383
3 43 156.69836
3 44 130.55360
3 45 169.27794
3 46 107.15217
3 47 138.58255
3 48 120.18594
3 49 169.81822
3 50 99.61472
3 51 149.42345
3 52 141.39992
3 53 136.50180
3 54 158.50111
3 55 116.06635
3 56 111.07146
3 57 115.61684
3 58 126.11120
3 59 159.88208
3 60 120.48331
3 61 136.87508
3 62 156.09161
3 63 117.99174
3 64 145.48753
3 65 107.56985
3 66 96.12040
3 67 77.38137
3 68 136.98907
3 69 177.40887
3 70 103.43632
3 71 94.58435
3 72 168.94139
3 73 124.97399
3 74 133.86078
3 75 163.85930
3 76 131.10789
3 77 144.83449
3 78 127.04543
3 79 108.78009
3 80 163.58348
3 81 152.70616
3 82 142.79503
3 83 115.55163
3 84 165.66479
3 85 162.59836
3 86 141.88675
3 87 130.77457
3 88 161.08501
3 89 150.19063
3 90 163.12938
3 91 112.82462
3 92 174.19987
3 93 130.35081
3 94 145.88293
3 95 116.05173
3 96 147.18787
3 97 124.96588
3 98 143.49199
3 99 143.63472
3 100 163.78535
3 101 91.24203
3 102 145.16698
3 103 118.23637
3 104 113.39699
3 105 165.62038
3 106 117.34982
3 107 133.60262
3 108 66.63564
3 109 96.87936
3 110 154.80031
3 111 146.17953
3 112 140.90395
3 113 137.52536
3 114 149.31860
3 115 151.15039
3 116 129.59009
3 117 131.36299
3 118 122.22655
3 119 184.19154
3 120 136.74699
3 121 124.74348
3 122 127.78817
3 123 136.54791
3 124 121.98755
3 125 94.97237
3 126 135.22591
3 127 166.20999
3 128 154.08310
3 129 150.99950
3 130 141.28571
3 131 135.57918
3 132 169.42262
3 133 118.11003
3 134 178.56091
3 135 139.94849
3 136 99.43225
3 137 114.25130
3 138 200.33528
3 139 111.49774
3 140 120.81496
3 141 151.81036
3 142 172.97829
3 143 71.41093
3 144 110.34019
3 145 121.93872
3 146 168.42188
3 147 126.48712
3 148 154.75851
3 149 174.62732
4 5 120.22449
4 6 136.77698
4 7 160.49007
4 8 108.40177
4 9 115.96636
4 10 133.02760
4 11 140.32578
4 12 119.35406
4 13 125.39795
4 14 95.27673
4 15 133.82957
4 16 151.69576
4 17 127.82037
4 18 133.49815
4 19 145.11705
4 20 152.46121
4 21 152.29959
4 22 133.53618
4 23 169.84192
4 24 131.72264
4 25 138.63477
4 26 104.75632
4 27 146.10284
4 28 164.70091
4 29 124.08265
4 30 131.61659
4 31 149.44589
4 32 90.33300
4 33 157.73863
4 34 146.05751
4 35 111.50865
4 36 127.69861
4 37 115.52980
4 38 128.26622
4 39 135.02524
4 40 118.38406
4 41 140.99956
4 42 133.13464
4 43 136.52911
4 44 136.23114
4 45 152.30673
4 46 115.36415
4 47 117.48231
4 48 119.71928
4 49 154.04623
4 50 148.18645
4 51 162.91882
4 52 73.85369
4 53 107.46258
4 54 156.64967
4 55 144.54501
4 56 113.04374
4 57 69.07440
4 58 115.65276
4 59 110.79561
4 60 143.57661
4 61 102.94775
4 62 126.52109
4 63 175.45383
4 64 128.95554
4 65 131.98575
4 66 98.17582
4 67 114.13446
4 68 148.48698
4 69 99.46387
4 70 99.59058
4 71 133.49150
4 72 165.24124
4 73 124.66997
4 74 136.15118
4 75 137.49443
4 76 135.51428
4 77 137.61523
4 78 100.88462
4 79 139.01990
4 80 130.51392
4 81 160.18414
4 82 167.76340
4 83 142.07401
4 84 149.23326
4 85 145.77582
4 86 135.10912
4 87 132.79315
4 88 145.82155
4 89 120.14102
4 90 188.21327
4 91 152.09418
4 92 158.52596
4 93 140.22243
4 94 127.29609
4 95 165.22006
4 96 135.92686
4 97 150.26161
4 98 145.95895
4 99 95.54320
4 100 116.51485
4 101 73.37987
4 102 109.24867
4 103 113.21395
4 104 145.14119
4 105 121.21220
4 106 106.13477
4 107 141.68112
4 108 110.94488
4 109 135.06413
4 110 111.90124
4 111 147.95302
4 112 135.30984
4 113 137.40131
4 114 135.12201
4 115 181.86938
4 116 113.45067
4 117 135.16133
4 118 114.67149
4 119 110.14346
4 120 164.66942
4 121 116.25449
4 122 137.72121
4 123 152.30545
4 124 112.41388
4 125 107.25880
4 126 148.65793
4 127 154.99873
4 128 139.94063
4 129 122.33208
4 130 93.21675
4 131 150.37733
4 132 156.73930
4 133 126.50862
4 134 158.00238
4 135 119.53516
4 136 153.86494
4 137 155.76625
4 138 148.39017
4 139 125.09524
4 140 145.51283
4 141 150.25046
4 142 147.33461
4 143 156.83818
4 144 110.09476
4 145 150.06210
4 146 170.02078
4 147 107.58835
4 148 148.01721
4 149 120.54239
5 6 148.53525
5 7 118.65580
5 8 86.24786
5 9 137.54787
5 10 132.27959
5 11 75.99971
5 12 133.64392
5 13 90.41708
5 14 131.52174
5 15 136.70134
5 16 96.23727
5 17 89.47826
5 18 118.34796
5 19 80.59238
5 20 103.63052
5 21 138.80302
5 22 150.24197
5 23 114.94401
5 24 137.87128
5 25 126.59866
5 26 145.74088
5 27 113.69440
5 28 120.69607
5 29 108.65624
5 30 92.30158
5 31 127.45493
5 32 142.83167
5 33 135.05904
5 34 152.40663
5 35 133.30066
5 36 152.08131
5 37 137.40607
5 38 133.99899
5 39 143.54283
5 40 97.03974
5 41 74.39919
5 42 150.25056
5 43 136.18195
5 44 112.07409
5 45 117.65051
5 46 143.16675
5 47 77.23873
5 48 96.52512
5 49 127.33423
5 50 138.86449
5 51 136.10678
5 52 93.13980
5 53 148.86452
5 54 118.43952
5 55 107.25507
5 56 149.10733
5 57 129.01709
5 58 99.61398
5 59 152.28992
5 60 118.25426
5 61 125.06532
5 62 119.49838
5 63 131.48454
5 64 108.02898
5 65 108.51234
5 66 82.29382
5 67 119.86359
5 68 92.78660
5 69 114.35010
5 70 127.09074
5 71 88.52356
5 72 161.86713
5 73 94.81618
5 74 103.61528
5 75 95.94683
5 76 172.24820
5 77 119.28572
5 78 97.15019
5 79 112.84639
5 80 158.43974
5 81 138.20161
5 82 104.96829
5 83 139.47308
5 84 157.87973
5 85 132.10109
5 86 128.97856
5 87 91.85841
5 88 91.93286
5 89 138.96991
5 90 141.30940
5 91 112.34241
5 92 127.14532
5 93 116.08562
5 94 129.76279
5 95 110.15290
5 96 130.75449
5 97 114.85642
5 98 92.37614
5 99 84.48357
5 100 155.49826
5 101 102.18698
5 102 130.25061
5 103 106.51479
5 104 144.84872
5 105 149.05963
5 106 90.44261
5 107 87.93228
5 108 98.97717
5 109 130.46811
5 110 120.49004
5 111 109.82324
5 112 139.19965
5 113 101.29060
5 114 142.74991
5 115 151.73372
5 116 130.51605
5 117 141.48563
5 118 137.28226
5 119 149.52322
5 120 145.07114
5 121 118.90534
5 122 121.70387
5 123 131.55447
5 124 150.33655
5 125 109.10274
5 126 115.16351
5 127 145.82440
5 128 114.26495
5 129 94.25924
5 130 127.83023
5 131 93.48126
5 132 175.54831
5 133 144.45157
5 134 141.87027
5 135 141.48599
5 136 91.64845
5 137 123.58522
5 138 123.00883
5 139 51.40065
5 140 88.47239
5 141 172.82187
5 142 174.68660
5 143 125.17530
5 144 132.38731
5 145 142.83322
5 146 161.55330
5 147 108.49921
5 148 150.54726
5 149 130.49022
6 7 179.66977
6 8 136.01700
6 9 155.57716
6 10 159.86630
6 11 135.62439
6 12 147.91325
6 13 157.27963
6 14 148.61766
6 15 127.09129
6 16 185.47958
6 17 143.42731
6 18 146.98445
6 19 160.04758
6 20 134.63327
6 21 171.53877
6 22 107.34698
6 23 167.42740
6 24 128.75960
6 25 126.94677
6 26 135.79672
6 27 133.87881
6 28 143.45407
6 29 120.84006
6 30 150.17059
6 31 144.30093
6 32 135.90359
6 33 148.88715
6 34 77.44193
6 35 119.28168
6 36 77.17410
6 37 154.15266
6 38 146.75380
6 39 129.78981
6 40 120.45795
6 41 120.10194
6 42 148.49959
6 43 155.56549
6 44 130.34456
6 45 149.97238
6 46 102.14283
6 47 145.86151
6 48 141.00511
6 49 162.89227
6 50 108.12423
6 51 142.08635
6 52 148.79639
6 53 135.19884
6 54 158.46729
6 55 112.82710
6 56 107.40604
6 57 124.93951
6 58 147.29680
6 59 145.08000
6 60 119.84205
6 61 125.03686
6 62 150.55571
6 63 109.95609
6 64 155.15787
6 65 105.66334
6 66 121.41942
6 67 96.66628
6 68 155.99669
6 69 175.85907
6 70 95.24430
6 71 109.35908
6 72 139.86232
6 73 118.47943
6 74 148.54442
6 75 167.41446
6 76 98.32441
6 77 149.24374
6 78 149.53403
6 79 103.88587
6 80 140.61136
6 81 163.29048
6 82 144.00302
6 83 123.73621
6 84 154.00873
6 85 163.07117
6 86 140.16344
6 87 135.60005
6 88 176.13063
6 89 153.16841
6 90 160.94894
6 91 107.02678
6 92 176.69930
6 93 149.94559
6 94 130.54401
6 95 104.86257
6 96 145.67116
6 97 128.29625
6 98 144.41641
6 99 157.12376
6 100 158.15935
6 101 94.93127
6 102 151.83336
6 103 115.03171
6 104 104.91061
6 105 149.12254
6 106 115.56066
6 107 135.36603
6 108 81.89584
6 109 115.25384
6 110 143.78085
6 111 141.09821
6 112 137.62801
6 113 145.10886
6 114 126.24167
6 115 140.81804
6 116 130.85509
6 117 114.38518
6 118 103.45918
6 119 169.55612
6 120 119.97630
6 121 116.10410
6 122 113.57904
6 123 142.26030
6 124 121.35792
6 125 81.79510
6 126 137.33972
6 127 147.93501
6 128 169.37827
6 129 143.72047
6 130 130.42604
6 131 137.68901
6 132 147.40508
6 133 119.04641
6 134 172.23454
6 135 121.99665
6 136 110.17010
6 137 104.49268
6 138 191.48911
6 139 131.01682
6 140 131.05099
6 141 120.89645
6 142 160.45746
6 143 84.57540
6 144 98.60320
6 145 106.34193
6 146 160.94260
6 147 128.76930
6 148 130.09412
6 149 186.82756
7 8 102.85253
7 9 165.34230
7 10 94.31480
7 11 171.18681
7 12 166.53094
7 13 137.24084
7 14 170.48926
7 15 111.85770
7 16 165.17455
7 17 121.42072
7 18 142.38168
7 19 114.16452
7 20 146.77515
7 21 160.17746
7 22 154.28455
7 23 103.93591
7 24 156.72821
7 25 125.77392
7 26 153.16476
7 27 123.54952
7 28 129.53337
7 29 148.31551
7 30 110.68642
7 31 105.23372
7 32 168.54269
7 33 171.17935
7 34 178.36421
7 35 130.62169
7 36 157.33124
7 37 109.18466
7 38 144.70779
7 39 176.43217
7 40 102.69554
7 41 145.36107
7 42 127.51320
7 43 101.23515
7 44 118.08696
7 45 91.93073
7 46 138.51671
7 47 104.62122
7 48 148.91579
7 49 86.57261
7 50 154.00726
7 51 114.42908
7 52 127.51369
7 53 161.27176
7 54 94.85629
7 55 102.81680
7 56 179.54364
7 57 159.38583
7 58 117.26669
7 59 150.61485
7 60 153.50511
7 61 104.81261
7 62 156.05423
7 63 147.14937
7 64 123.29985
7 65 155.34718
7 66 122.88051
7 67 149.16966
7 68 99.85675
7 69 133.16553
7 70 142.80554
7 71 117.36458
7 72 145.47311
7 73 101.23428
7 74 151.97276
7 75 55.59304
7 76 164.72311
7 77 127.81110
7 78 175.05840
7 79 152.75069
7 80 119.97308
7 81 154.29268
7 82 104.48296
7 83 133.40828
7 84 123.60992
7 85 139.37839
7 86 160.24565
7 87 112.07895
7 88 107.92159
7 89 111.54560
7 90 144.47437
7 91 138.17238
7 92 144.58867
7 93 152.24738
7 94 142.76768
7 95 139.55875
7 96 121.43642
7 97 79.51876
7 98 124.92626
7 99 124.53575
7 100 160.90968
7 101 161.83093
7 102 131.56546
7 103 137.99634
7 104 144.78770
7 105 133.16129
7 106 92.49710
7 107 94.42624
7 108 165.00131
7 109 142.53194
7 110 107.81345
7 111 142.01009
7 112 146.20833
7 113 123.03081
7 114 152.28217
7 115 139.38136
7 116 161.07303
7 117 144.33316
7 118 174.96762
7 119 115.67213
7 120 139.58771
7 121 131.55086
7 122 141.95493
7 123 140.27824
7 124 171.83578
7 125 123.92357
7 126 131.78658
7 127 99.69698
7 128 114.05889
7 129 109.35248
7 130 106.30357
7 131 131.05980
7 132 109.71394
7 133 144.25371
7 134 108.78089
7 135 129.35789
7 136 140.57809
7 137 110.61494
7 138 72.43811
7 139 108.35102
7 140 144.66438
7 141 136.11668
7 142 175.29993
7 143 161.20753
7 144 160.26622
7 145 134.95840
7 146 153.53067
7 147 118.70514
7 148 131.40767
7 149 141.07404
8 9 106.90017
8 10 81.13287
8 11 125.13459
8 12 127.89779
8 13 103.08716
8 14 111.01255
8 15 91.24751
8 16 135.80251
8 17 126.90332
8 18 114.15683
8 19 113.77760
8 20 118.39119
8 21 120.70398
8 22 122.05453
8 23 126.77731
8 24 124.44031
8 25 103.24166
8 26 135.46597
8 27 115.12897
8 28 119.75027
8 29 90.32720
8 30 99.91383
8 31 131.05388
8 32 120.64972
8 33 132.84248
8 34 146.21199
8 35 91.41599
8 36 109.65411
8 37 120.55200
8 38 108.97968
8 39 157.72713
8 40 63.26738
8 41 101.74110
8 42 106.12903
8 43 104.46691
8 44 115.68956
8 45 62.21830
8 46 131.34306
8 47 91.77676
8 48 118.92873
8 49 107.85783
8 50 148.33713
8 51 121.58607
8 52 98.74267
8 53 131.90805
8 54 107.53343
8 55 110.39906
8 56 130.50624
8 57 129.98401
8 58 108.51455
8 59 119.64402
8 60 121.55536
8 61 84.30915
8 62 106.95811
8 63 130.77354
8 64 103.21365
8 65 90.71076
8 66 107.28822
8 67 133.30756
8 68 122.18130
8 69 87.81624
8 70 111.26244
8 71 116.50687
8 72 111.28600
8 73 56.09435
8 74 105.73483
8 75 84.15622
8 76 133.22646
8 77 122.82411
8 78 122.73750
8 79 114.22935
8 80 112.08646
8 81 155.99654
8 82 105.54089
8 83 136.60341
8 84 133.77650
8 85 125.32475
8 86 113.34483
8 87 84.88847
8 88 104.70028
8 89 123.62609
8 90 138.95580
8 91 111.78292
8 92 124.25947
8 93 135.03384
8 94 107.66843
8 95 96.05038
8 96 111.04781
8 97 116.15295
8 98 93.67547
8 99 82.44050
8 100 115.84577
8 101 106.77618
8 102 130.16006
8 103 101.00912
8 104 134.53081
8 105 115.43658
8 106 77.78905
8 107 78.22000
8 108 118.50210
8 109 142.98155
8 110 74.48465
8 111 84.82256
8 112 126.11000
8 113 115.13446
8 114 97.06880
8 115 133.91801
8 116 125.95646
8 117 108.46146
8 118 106.22506
8 119 116.09956
8 120 118.87683
8 121 119.09859
8 122 97.05839
8 123 137.74423
8 124 145.25044
8 125 79.32524
8 126 114.52605
8 127 116.72530
8 128 127.71471
8 129 65.93918
8 130 95.89009
8 131 109.75488
8 132 138.44226
8 133 140.85252
8 134 118.77134
8 135 119.85574
8 136 109.63330
8 137 114.47456
8 138 91.83588
8 139 88.31941
8 140 121.42933
8 141 135.11337
8 142 150.62129
8 143 145.54494
8 144 119.90011
8 145 136.27472
8 146 144.31331
8 147 91.67262
8 148 121.36789
8 149 135.90852
9 10 111.22208
9 11 146.99968
9 12 142.04001
9 13 137.11469
9 14 126.62052
9 15 115.84501
9 16 114.92830
9 17 140.40182
9 18 154.31512
9 19 143.22763
9 20 154.19357
9 21 73.63456
9 22 134.58078
9 23 174.65843
9 24 114.55670
9 25 162.80663
9 26 128.67422
9 27 153.32910
9 28 175.90544
9 29 142.33452
9 30 127.50053
9 31 156.29366
9 32 88.47517
9 33 102.17436
9 34 149.26198
9 35 117.18548
9 36 128.12738
9 37 110.92387
9 38 111.44794
9 39 165.58379
9 40 135.18234
9 41 145.30948
9 42 106.33942
9 43 126.70844
9 44 168.03893
9 45 137.26160
9 46 127.36884
9 47 140.35321
9 48 129.32658
9 49 140.06358
9 50 153.98128
9 51 162.11552
9 52 103.17612
9 53 146.44250
9 54 127.92765
9 55 163.46744
9 56 132.38470
9 57 140.93849
9 58 140.23216
9 59 92.14827
9 60 128.58917
9 61 89.78561
9 62 121.04257
9 63 151.37379
9 64 79.59454
9 65 127.85739
9 66 126.03616
9 67 139.71008
9 68 161.59906
9 69 122.68700
9 70 149.52534
9 71 172.15056
9 72 133.34323
9 73 122.87474
9 74 101.09534
9 75 155.14522
9 76 168.40070
9 77 144.87595
9 78 107.15707
9 79 102.02832
9 80 152.49789
9 81 165.23923
9 82 153.09404
9 83 148.58931
9 84 124.35110
9 85 142.37740
9 86 95.44350
9 87 145.29810
9 88 125.17094
9 89 158.99942
9 90 155.57455
9 91 144.27596
9 92 163.58803
9 93 94.52195
9 94 136.59798
9 95 154.92813
9 96 124.12656
9 97 149.19124
9 98 156.02184
9 99 106.13731
9 100 102.59384
9 101 104.39283
9 102 128.07037
9 103 140.00812
9 104 156.61801
9 105 115.54938
9 106 155.72919
9 107 120.14890
9 108 153.00964
9 109 146.63779
9 110 147.42929
9 111 149.31168
9 112 93.53002
9 113 122.59673
9 114 80.29289
9 115 148.22536
9 116 151.54565
9 117 147.85101
9 118 108.16616
9 119 150.45146
9 120 167.02460
9 121 165.78123
9 122 159.63515
9 123 117.13711
9 124 105.78902
9 125 108.05160
9 126 118.33772
9 127 137.07542
9 128 125.81827
9 129 120.49920
9 130 109.52235
9 131 163.40712
9 132 163.94342
9 133 194.43117
9 134 114.18664
9 135 178.55743
9 136 146.09782
9 137 167.93227
9 138 147.88458
9 139 129.64110
9 140 158.33549
9 141 144.89006
9 142 180.93315
9 143 162.59404
9 144 170.24806
9 145 162.15434
9 146 108.03254
9 147 137.33742
9 148 165.50195
9 149 112.98281
10 11 165.66888
10 12 137.68263
10 13 149.01405
10 14 139.32790
10 15 72.51281
10 16 162.89984
10 17 148.30809
10 18 128.48027
10 19 140.89642
10 20 150.20297
10 21 135.65256
10 22 145.00430
10 23 145.50691
10 24 143.19107
10 25 142.75629
10 26 152.35730
10 27 153.01550
10 28 159.99347
10 29 135.97664
10 30 129.52495
10 31 118.95444
10 32 149.70113
10 33 161.27838
10 34 163.40396
10 35 108.10331
10 36 119.65286
10 37 100.61954
10 38 127.65140
10 39 167.18459
10 40 114.35178
10 41 146.85509
10 42 109.97479
10 43 97.81148
10 44 135.48523
10 45 85.54221
10 46 125.70312
10 47 126.37537
10 48 141.20268
10 49 96.39752
10 50 162.09624
10 51 94.13029
10 52 113.87228
10 53 144.44626
10 54 95.96508
10 55 137.05969
10 56 162.90173
10 57 138.09448
10 58 111.93486
10 59 111.07228
10 60 151.64594
10 61 75.19500
10 62 135.54692
10 63 157.12372
10 64 91.93027
10 65 145.91069
10 66 117.57955
10 67 141.11543
10 68 144.49252
10 69 110.94702
10 70 141.28259
10 71 148.61565
10 72 97.48096
10 73 77.80340
10 74 131.27603
10 75 79.95676
10 76 135.87733
10 77 155.21661
10 78 144.02586
10 79 124.21337
10 80 82.84214
10 81 173.19991
10 82 135.38928
10 83 115.78673
10 84 122.51432
10 85 144.01346
10 86 117.49625
10 87 137.44495
10 88 130.15329
10 89 111.04913
10 90 148.69165
10 91 117.61861
10 92 149.92914
10 93 143.57262
10 94 134.50896
10 95 125.61018
10 96 100.41257
10 97 101.48625
10 98 112.06017
10 99 98.90435
10 100 129.76616
10 101 133.94357
10 102 114.97065
10 103 153.35136
10 104 134.95534
10 105 121.30959
10 106 105.19897
10 107 99.09879
10 108 158.62216
10 109 142.59676
10 110 120.97015
10 111 147.03957
10 112 131.94868
10 113 110.34854
10 114 111.27287
10 115 133.80171
10 116 152.76044
10 117 147.75293
10 118 155.38504
10 119 111.09786
